"bron","text"
"BurgelijkWetboek01","Onze Minister van Justitie kan nadere regels stellen omtrent de wijze waarop de vervanging van de akten dient te worden uitgevoerd."
"BurgelijkWetboek01","Voorheen art. 18c."
"BurgelijkWetboek01","Een akte van geboorte wordt opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar het kind is geboren."
"BurgelijkWetboek01","Indien de plaats van de geboorte van het kind niet bekend is, wordt de akte opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar het kind is aangetroffen. Die gemeente geldt als gemeente waar het kind is geboren."
"BurgelijkWetboek01","In geval van geboorte op Nederlands grondgebied in een rijdend voertuig of op een varend schip of tijdens een binnenlandse luchtreis met een luchtvaartuig, wordt de akte van geboorte opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar dat kind het voertuig, het schip of het luchtvaartuig verlaat, dan wel waar het schip ligplaats kiest. Die gemeente geldt als gemeente waar het kind is geboren."
"BurgelijkWetboek01","In geval van geboorte tijdens een zeereis met een in Nederland geregistreerd vaartuig, dan wel tijdens een internationale luchtreis met een in Nederland geregistreerd luchtvaartuig, is de gezagvoerder van het vaartuig of het luchtvaartuig verplicht een voorlopige akte van geboorte binnen vierentwintig uur in het journaal in te schrijven in tegenwoordigheid van twee getuigen en zo mogelijk van de vader. De gezagvoerder zendt een afschrift van die akte zo spoedig mogelijk aan de ambtenaar van de burgerlijke stand van de gemeente 's-Gravenhage. Deze maakt de akte van geboorte op aan de hand van het ontvangen afschrift, met dien verstande dat hij gegevens die ontbreken of hem blijken onjuist te zijn, zoveel mogelijk aanvult of verbetert. Aan de personen op wie de akte betrekking heeft, wordt een uittreksel van de akte toegezonden."
"BurgelijkWetboek01","Indien de plaats of de dag van de geboorte van het kind niet bekend is dan wel indien de naam, met inbegrip van de voornamen, van de moeder uit wie het kind is geboren niet bekend is, wordt de geboorteakte ten aanzien van deze punten opgemaakt krachtens een bevel en overeenkomstig de aanwijzingen van het openbaar ministerie."
"BurgelijkWetboek01","Zijn krachtens artikel 5, tiende lid, van dit boek in de akte een voorlopige voornaam en geslachtsnaam opgenomen, dan zendt de ambtenaar van de burgerlijke stand onverwijld een volledig afschrift van de akte aan Onze Minister van Justitie."
"BurgelijkWetboek01","Indien het geslacht van het kind twijfelachtig is, wordt een geboorteakte opgemaakt, waarin wordt vermeld dat het geslacht van het kind niet is kunnen worden vastgesteld."
"BurgelijkWetboek01","Binnen drie maanden na de geboorte, of, bij overlijden binnen die termijn, ter gelegenheid van de aangifte van het overlijden, wordt onder doorhaling van de in het eerste lid bedoelde akte een nieuwe geboorteakte opgemaakt, waarin het geslacht, indien dit inmiddels is vastgesteld, wordt vermeld aan de hand van een ter zake overgelegde medische verklaring."
"BurgelijkWetboek01","Is binnen de in het tweede lid genoemde termijn geen medische verklaring overgelegd, of blijkt uit de overgelegde medische verklaring dat het geslacht niet is kunnen worden vastgesteld, dan vermeldt de nieuwe geboorteakte dat het geslacht van het kind niet is kunnen worden vastgesteld."
"BurgelijkWetboek01","De aangifte van een geboorte kan in persoon of, als deze weg is geopend, elektronisch worden gedaan. Tot elektronische aangifte zijn uitsluitend bevoegd de moeder uit wie het kind is geboren en de vader van het kind."
"BurgelijkWetboek01","Tot de aangifte in persoon van een geboorte is bevoegd de moeder uit wie het kind is geboren."
"BurgelijkWetboek01","Tot de aangifte in persoon is verplicht de vader of de moeder uit wie het kind niet is geboren."
"BurgelijkWetboek01","Wanneer de persoon genoemd in het derde lid ontbreekt of verhinderd is de aangifte te doen, is tot aangifte verplicht:"
"BurgelijkWetboek01","ieder die bij het ter wereld komen van het kind tegenwoordig is geweest;"
"BurgelijkWetboek01","de bewoner van het huis waar de geboorte heeft plaats gehad, of indien zulks is geschied in een inrichting tot verpleging of verzorging bestemd, in een gevangenis of in een soortgelijke inrichting, het hoofd van die inrichting of een door hem bij onderhandse akte bijzonderlijk tot het doen van de aangifte aangewezen ondergeschikte."
"BurgelijkWetboek01","Voor een in het vierde lid, onder b, genoemde persoon bestaat de verplichting alleen indien een onder a genoemde persoon ontbreekt of verhinderd is."
"BurgelijkWetboek01","Wanneer tot de aangifte bevoegde of verplichte personen ontbreken of nalaten de aangifte te doen, geschiedt deze door of vanwege de burgemeester van de gemeente alwaar de geboorteakte moet worden opgemaakt."
"BurgelijkWetboek01","De verplichting tot aangifte moet worden vervuld binnen drie dagen na de dag der bevalling. Van een aangifte later dan de derde dag, bedoeld in de eerste zin van dit lid, wordt door de ambtenaar van de burgerlijke stand mededeling gedaan aan het openbaar ministerie."
"BurgelijkWetboek01","De ambtenaar van de burgerlijke stand stelt de identiteit van de aangever vast aan de hand van een document als bedoeld in artikel 1 van de Wet op de identificatieplicht, dan wel op bij algemene maatregel van bestuur te bepalen andere wijze."
"BurgelijkWetboek01","De aangever verstrekt in ieder geval de volgende gegevens:"
"BurgelijkWetboek01","de dag, de plaats en het tijdstip van de geboorte;"
"BurgelijkWetboek01","het geslacht van het kind;"
"BurgelijkWetboek01","de voornamen van het kind;"
"BurgelijkWetboek01","de geslachtsnaam, de voornamen, de dag van geboorte, de woonplaats, het woonadres en"
"BurgelijkWetboek01","zo mogelijk, het burgerservicenummer van de moeder uit wie het kind is geboren."
"BurgelijkWetboek01","Bij elektronische aangifte dient de moeder uit wie het kind is geboren haar burgerservicenummer op te geven en dient de vader zowel zijn burgerservicenummer als dat van de moeder uit wie het kind is geboren op te geven. Tevens dient de moeder uit wie het kind is geboren of de vader de juistheid van de in het negende lid, onder a, b en d genoemde gegevens te laten bevestigen door de betrokken arts of verloskundige."
"BurgelijkWetboek01","Bij de aangifte kan de ambtenaar van de burgerlijke stand zich doen overleggen een door de arts of de verloskundige die bij het ter wereld komen van het kind tegenwoordig was, opgemaakte verklaring dat het kind uit de als moeder opgegeven persoon is geboren. Is het kind buiten de tegenwoordigheid van een arts of verloskundige ter wereld gekomen, dan kan hij zich een door een zodanige hulpverlener nadien opgemaakte verklaring doen overleggen."
"BurgelijkWetboek01","Wordt geen gevolg gegeven aan het verzoek van de ambtenaar van de burgerlijke stand om overlegging van een verklaring als bedoeld in het elfde lid of is in de verklaring vermeld dat de identiteit van de moeder uit wie het kind is geboren onbekend is, dan is artikel 19b van toepassing."
"BurgelijkWetboek01","Voor de elektronische aangifte, geregeld in het eerste en tiende lid, wordt met «de vader» gelijkgesteld de moeder die niet de vrouw is uit wie het kind is geboren."
"BurgelijkWetboek01","Een akte van overlijden wordt opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar het overlijden heeft plaatsgevonden."
"BurgelijkWetboek01","Indien een lijk is gevonden en de plaats of de dag van overlijden niet met voldoende nauwkeurigheid kan worden vastgesteld, wordt de akte van overlijden opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waarin het lijk is gevonden of aan land gebracht."
"BurgelijkWetboek01","Ongeacht het in het eerste lid bepaalde is het tweede lid van overeenkomstige toepassing indien het overlijden heeft plaatsgevonden op een op zee gestationeerde installatie en het lijk in Nederland aan land wordt gebracht."
"BurgelijkWetboek01","In geval van overlijden op Nederlands grondgebied in een rijdend voertuig of op een varend schip of tijdens een binnenlandse luchtreis met een luchtvaartuig, wordt de akte van overlijden opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar het lijk het voertuig, het schip of het luchtvaartuig verlaat, dan wel waar het schip ligplaats kiest. Die gemeente geldt als gemeente waar het overlijden heeft plaatsgevonden."
"BurgelijkWetboek01","In geval van overlijden tijdens een zeereis met een in Nederland geregistreerd voertuig, dan wel tijdens een internationale luchtreis met een in Nederland geregistreerd luchtvaartuig, is de gezagvoerder van het vaartuig of het luchtvaartuig verplicht een voorlopige akte van overlijden binnen vierentwintig uur in het journaal in te schrijven in tegenwoordigheid van twee getuigen. De gezagvoerder zendt een afschrift van die akte zo spoedig mogelijk naar de ambtenaar van de burgerlijke stand van de gemeente 's-Gravenhage. Deze maakt de akte van overlijden op aan de hand van het ontvangen afschrift, met dien verstande dat hij gegevens die ontbreken of hem blijken onjuist te zijn, zoveel mogelijk aanvult of verbetert. Aan de personen op wie de akte betrekking heeft, wordt een uittreksel van de akte toegezonden."
"BurgelijkWetboek01","Tot de aangifte van een overlijden is bevoegd wie daarvan uit eigen wetenschap kennis draagt."
"BurgelijkWetboek01","Binnen de in artikel 16 van de Wet op de lijkbezorging gestelde termijn voor de begraving of crematie, kan de persoon die in de lijkbezorging voorziet, door een in het eerste lid bedoelde persoon worden gemachtigd tot het doen van de aangifte. In dit geval kan de aangifte door de gemachtigde ook elektronisch worden gedaan, als deze weg is geopend."
"BurgelijkWetboek01","De identiteit van de aangever wordt vastgesteld aan de hand van een document als bedoeld in artikel 1 van de Wet op de identificatieplicht, dan wel op bij algemene maatregel van bestuur te bepalen andere wijze."
"BurgelijkWetboek01","De aangever verstrekt ten minste de volgende gegevens van de overledene:"
"BurgelijkWetboek01","geslachtsnaam, voornamen en geslacht van de overledene;"
"BurgelijkWetboek01","voor zover bekend, plaats en dag van geboorte;"
"BurgelijkWetboek01","plaats, dag en, zo mogelijk, het tijdstip van overlijden en"
"BurgelijkWetboek01","diens burgerlijke staat en"
"BurgelijkWetboek01","diens laatst bekende woonadres of woonplaats."
"BurgelijkWetboek01","Wanneer tot de aangifte bevoegde personen ontbreken of nalaten binnen de in de Wet op de lijkbezorging gestelde termijn voor de begraving of crematie de aangifte te doen, geschiedt deze door of vanwege de burgemeester van de gemeente alwaar de akte van overlijden moet worden opgemaakt."
"BurgelijkWetboek01","In de gevallen bedoeld in artikel 19f, tweede en derde lid, geschiedt de aangifte door de hulpofficier van justitie."
"BurgelijkWetboek01","Abusievelijk is op het vijfde lid een wijziging geformuleerd die niet kan worden doorgevoerd."
"BurgelijkWetboek01","Wanneer een kind levenloos ter wereld is gekomen, wordt een akte opgemaakt, die in het register van overlijden wordt opgenomen."
"BurgelijkWetboek01","Wanneer een kind binnen de in artikel 19e, zevende lid, bepaalde termijn is overleden voordat aangifte van de geboorte is geschied, wordt zowel een akte van geboorte als een akte van overlijden opgemaakt."
"BurgelijkWetboek01","In de in de vorige leden bedoelde gevallen is ten aanzien van de aangifte het bepaalde in artikel 19h van overeenkomstige toepassing. In het in het tweede lid bedoelde geval blijft artikel 19e buiten toepassing."
"BurgelijkWetboek01","In het geval, bedoeld in het eerste lid, verstrekt de ambtenaar van de burgerlijke stand aan het Centraal Bureau voor de Statistiek zo spoedig mogelijk de gegevens betreffende dat kind, die zijn vermeld in het daartoe door hem te gebruiken formulier dat door Onze Minister van Veiligheid en Justitie is vastgesteld."
"BurgelijkWetboek01","Bij algemene maatregel van bestuur wordt geregeld al wat betreft de aan de ambtenaar over te leggen stukken, het opmaken van de akten, onderscheidenlijk de voorlopige akten van geboorte en van overlijden, en de inhoud daarvan."
"BurgelijkWetboek01","Bij algemene maatregel van bestuur wordt tevens geregeld:"
"BurgelijkWetboek01","op welke wijze en waar de akten van geboorte en van overlijden zullen worden opgemaakt en ingeschreven wanneer dit ten gevolge van een verbod van verkeer of ten gevolge van andere buitengewone omstandigheden niet op de gewone wijze kan geschieden; en"
"BurgelijkWetboek01","op welke wijze en waar overlijdensakten zullen worden opgemaakt van militairen en van andere personen, die tot de krijgsmacht behoren en die te velde, in de slag, of in ’s Rijks dienst buiten Nederland zijn overleden."
"BurgelijkWetboek01","Een ieder die zijn gewone verblijfplaats in Nederland heeft, kan de ambtenaar van de burgerlijke stand van zijn woonplaats verzoeken om afgifte van een attestatie de vita opgesteld overeenkomstig bijlage 1 van de op 10 september 1998 te Parijs tot stand gekomen Overeenkomst betreffende de afgifte van een attestatie de vita (Trb. 2004, 283)."
"BurgelijkWetboek01","De verzoeker verschijnt in persoon voor de ambtenaar van de burgerlijke stand van zijn woonplaats, dan wel voor de daartoe in Nederland bevoegde diplomatieke of consulaire autoriteit, tenzij hij in de onmogelijkheid hiertoe verkeert. Hij toont zijn identiteit aan aan de hand van een document als bedoeld in artikel 1 van de Wet op de identificatieplicht."
